CODIGO EMPRESA,NOMBRE EMPRESA,CODIGO PDV,NOMBRE PDV,NOMBRE PRODUCTO,NOMBRE PRODUCTO,ESTADO ARTICULO,MINIMO,COSTO PROMEDIO,STOCK,Fecha Stock
8,ECONOFARM S.A.,71811,SANASANA HOSPITAL DE LA POLICIA,100235536,PACK IL SALONE # 7 RUBIO OSCURO,NO DISCONTINUADO,2,"18,62",2,28/02/21
8,ECONOFARM S.A.,71811,SANASANA HOSPITAL DE LA POLICIA,100240670,PACK IL SALONE MITHYC SHAMPOO 500 ML + ACONDICIONADOR 500ML,NO DISCONTINUADO,2,35,0,28/02/21
8,ECONOFARM S.A.,71811,SANASANA HOSPITAL DE LA POLICIA,100240737,PACK IL SALONE GLORIOUS SHAMPOO 500 ML + ACONDICIONADOR 500ML,NO DISCONTINUADO,2,35,0,28/02/21
8,ECONOFARM S.A.,71811,SANASANA HOSPITAL DE LA POLICIA,100240738,PACK IL SALONE MAGNIFICENT SHAMPOO 500 ML + ACONDICIONADOR 500ML,NO DISCONTINUADO,2,35,0,28/02/21
8,ECONOFARM S.A.,71811,SANASANA HOSPITAL DE LA POLICIA,100251636,TINTE ALTA MODA TONO N°1 NEGRO,NO DISCONTINUADO,2,"8,12",4,28/02/21
8,ECONOFARM S.A.,71811,SANASANA HOSPITAL DE LA POLICIA,100251637,SHAMPOO ALTA MODA ALFAKERATIN 300ML,NO DISCONTINUADO,2,10024,2,28/02/21
8,ECONOFARM S.A.,71811,SANASANA HOSPITAL DE LA POLICIA,100251638,TINTE ALTA MODA TONO N°3 CASTAÑO OBSCURO,NO DISCONTINUADO,2,"8,12",4,28/02/21
8,ECONOFARM S.A.,71811,SANASANA HOSPITAL DE LA POLICIA,100251639,TINTE ALTA MODA TONO N°6.35 RUBIO OSCURO DORADO CAOBA,NO DISCONTINUADO,2,"8,12",4,28/02/21
8,ECONOFARM S.A.,71811,SANASANA HOSPITAL DE LA POLICIA,100251640,SHAMPOO ALTA MODA HAIR REPAIR 300ML,NO DISCONTINUADO,2,10024,4,28/02/21
8,ECONOFARM S.A.,71811,SANASANA HOSPITAL DE LA POLICIA,100251641,ACONDICIONADOR ALTA MODA ALFAKERATIN 300ML,NO DISCONTINUADO,2,10024,4,28/02/21
8,ECONOFARM S.A.,71811,SANASANA HOSPITAL DE LA POLICIA,100251642,ACONDICIONADOR ALTA MODA HAIR REPAIR 300ML,NO DISCONTINUADO,2,10024,2,28/02/21
8,ECONOFARM S.A.,71811,SANASANA HOSPITAL DE LA POLICIA,100251643,MÁSCARA ALTA MODA ALFAKERATIN 300GR,NO DISCONTINUADO,2,14476,2,28/02/21
8,ECONOFARM S.A.,121,SANASANA HOSPITAL MILITAR,100232843,PACK IL SALONE # 1 NEGRO PURO,NO DISCONTINUADO,2,"18,62",2,28/02/21
8,ECONOFARM S.A.,121,SANASANA HOSPITAL MILITAR,100232844,PACK IL SALONE # 6 CASTAÑO,NO DISCONTINUADO,2,"18,62",2,28/02/21
8,ECONOFARM S.A.,121,SANASANA HOSPITAL MILITAR,100232845,PACK IL SALONE # 7.7 RUBIO OSCURO CANELA,NO DISCONTINUADO,2,"18,62",2,28/02/21
8,ECONOFARM S.A.,121,SANASANA HOSPITAL MILITAR,100232847,PACK IL SALONE # 7.1 RUBIO OSCURO HELADO,NO DISCONTINUADO,2,"18,62",3,28/02/21
8,ECONOFARM S.A.,121,SANASANA HOSPITAL MILITAR,100232848,PACK IL SALONE # 8.1 RUBIO MEDIO HELADO,NO DISCONTINUADO,2,"18,62",2,28/02/21
8,ECONOFARM S.A.,121,SANASANA HOSPITAL MILITAR,100232850,PACK IL SALONE # 9.1 RUBIO CLARO HELADO,NO DISCONTINUADO,2,"18,62",2,28/02/21
8,ECONOFARM S.A.,121,SANASANA HOSPITAL MILITAR,100235536,PACK IL SALONE # 7 RUBIO OSCURO,NO DISCONTINUADO,2,"18,62",2,28/02/21
8,ECONOFARM S.A.,121,SANASANA HOSPITAL MILITAR,100240670,PACK IL SALONE MITHYC SHAMPOO 500 ML + ACONDICIONADOR 500ML,NO DISCONTINUADO,2,35,2,28/02/21
8,ECONOFARM S.A.,121,SANASANA HOSPITAL MILITAR,100240737,PACK IL SALONE GLORIOUS SHAMPOO 500 ML + ACONDICIONADOR 500ML,NO DISCONTINUADO,2,35,2,28/02/21
8,ECONOFARM S.A.,121,SANASANA HOSPITAL MILITAR,100240738,PACK IL SALONE MAGNIFICENT SHAMPOO 500 ML + ACONDICIONADOR 500ML,NO DISCONTINUADO,2,35,0,28/02/21
8,ECONOFARM S.A.,121,SANASANA HOSPITAL MILITAR,100251636,TINTE ALTA MODA TONO N°1 NEGRO,NO DISCONTINUADO,2,"8,12",2,28/02/21
8,ECONOFARM S.A.,121,SANASANA HOSPITAL MILITAR,100251637,SHAMPOO ALTA MODA ALFAKERATIN 300ML,NO DISCONTINUADO,2,10024,2,28/02/21
8,ECONOFARM S.A.,121,SANASANA HOSPITAL MILITAR,100251638,TINTE ALTA MODA TONO N°3 CASTAÑO OBSCURO,NO DISCONTINUADO,2,"8,12",2,28/02/21
8,ECONOFARM S.A.,121,SANASANA HOSPITAL MILITAR,100251639,TINTE ALTA MODA TONO N°6.35 RUBIO OSCURO DORADO CAOBA,NO DISCONTINUADO,2,"8,12",2,28/02/21
8,ECONOFARM S.A.,121,SANASANA HOSPITAL MILITAR,100251640,SHAMPOO ALTA MODA HAIR REPAIR 300ML,NO DISCONTINUADO,2,10024,2,28/02/21
8,ECONOFARM S.A.,121,SANASANA HOSPITAL MILITAR,100251641,ACONDICIONADOR ALTA MODA ALFAKERATIN 300ML,NO DISCONTINUADO,2,10024,2,28/02/21
8,ECONOFARM S.A.,121,SANASANA HOSPITAL MILITAR,100251642,ACONDICIONADOR ALTA MODA HAIR REPAIR 300ML,NO DISCONTINUADO,2,10024,2,28/02/21
8,ECONOFARM S.A.,121,SANASANA HOSPITAL MILITAR,100251643,MÁSCARA ALTA MODA ALFAKERATIN 300GR,NO DISCONTINUADO,2,14476,2,28/02/21
8,ECONOFARM S.A.,1487,SANASANA HUAQUILLAS,100232843,PACK IL SALONE # 1 NEGRO PURO,NO DISCONTINUADO,2,"18,62",2,28/02/21
8,ECONOFARM S.A.,1487,SANASANA HUAQUILLAS,100232844,PACK IL SALONE # 6 CASTAÑO,NO DISCONTINUADO,2,"18,62",2,28/02/21
8,ECONOFARM S.A.,1487,SANASANA HUAQUILLAS,100232845,PACK IL SALONE # 7.7 RUBIO OSCURO CANELA,NO DISCONTINUADO,2,"18,62",2,28/02/21
8,ECONOFARM S.A.,1487,SANASANA HUAQUILLAS,100232847,PACK IL SALONE # 7.1 RUBIO OSCURO HELADO,NO DISCONTINUADO,2,"18,62",2,28/02/21
8,ECONOFARM S.A.,1487,SANASANA HUAQUILLAS,100232848,PACK IL SALONE # 8.1 RUBIO MEDIO HELADO,NO DISCONTINUADO,2,"18,62",2,28/02/21
8,ECONOFARM S.A.,1487,SANASANA HUAQUILLAS,100232850,PACK IL SALONE # 9.1 RUBIO CLARO HELADO,NO DISCONTINUADO,2,"18,62",2,28/02/21
8,ECONOFARM S.A.,1487,SANASANA HUAQUILLAS,100235536,PACK IL SALONE # 7 RUBIO OSCURO,NO DISCONTINUADO,2,"18,62",2,28/02/21
8,ECONOFARM S.A.,1487,SANASANA HUAQUILLAS,100240670,PACK IL SALONE MITHYC SHAMPOO 500 ML + ACONDICIONADOR 500ML,NO DISCONTINUADO,2,35,0,28/02/21
8,ECONOFARM S.A.,1487,SANASANA HUAQUILLAS,100240737,PACK IL SALONE GLORIOUS SHAMPOO 500 ML + ACONDICIONADOR 500ML,NO DISCONTINUADO,2,35,0,28/02/21
8,ECONOFARM S.A.,1487,SANASANA HUAQUILLAS,100240738,PACK IL SALONE MAGNIFICENT SHAMPOO 500 ML + ACONDICIONADOR 500ML,NO DISCONTINUADO,2,35,0,28/02/21
8,ECONOFARM S.A.,1487,SANASANA HUAQUILLAS,100251636,TINTE ALTA MODA TONO N°1 NEGRO,NO DISCONTINUADO,2,"8,12",0,28/02/21
8,ECONOFARM S.A.,1487,SANASANA HUAQUILLAS,100251637,SHAMPOO ALTA MODA ALFAKERATIN 300ML,NO DISCONTINUADO,2,10024,0,28/02/21
8,ECONOFARM S.A.,1487,SANASANA HUAQUILLAS,100251638,TINTE ALTA MODA TONO N°3 CASTAÑO OBSCURO,NO DISCONTINUADO,2,"8,12",0,28/02/21
8,ECONOFARM S.A.,1487,SANASANA HUAQUILLAS,100251639,TINTE ALTA MODA TONO N°6.35 RUBIO OSCURO DORADO CAOBA,NO DISCONTINUADO,2,"8,12",0,28/02/21
8,ECONOFARM S.A.,1487,SANASANA HUAQUILLAS,100251640,SHAMPOO ALTA MODA HAIR REPAIR 300ML,NO DISCONTINUADO,2,10024,0,28/02/21
8,ECONOFARM S.A.,1487,SANASANA HUAQUILLAS,100251641,ACONDICIONADOR ALTA MODA ALFAKERATIN 300ML,NO DISCONTINUADO,2,10024,0,28/02/21
8,ECONOFARM S.A.,1487,SANASANA HUAQUILLAS,100251642,ACONDICIONADOR ALTA MODA HAIR REPAIR 300ML,NO DISCONTINUADO,2,10024,0,28/02/21
8,ECONOFARM S.A.,1487,SANASANA HUAQUILLAS,100251643,MÁSCARA ALTA MODA ALFAKERATIN 300GR,NO DISCONTINUADO,2,14476,0,28/02/21
8,ECONOFARM S.A.,1501,SANASANA ILLINIZAS,100232843,PACK IL SALONE # 1 NEGRO PURO,NO DISCONTINUADO,2,"18,62",4,28/02/21
8,ECONOFARM S.A.,1501,SANASANA ILLINIZAS,100232844,PACK IL SALONE # 6 CASTAÑO,NO DISCONTINUADO,2,"18,62",4,28/02/21
8,ECONOFARM S.A.,1501,SANASANA ILLINIZAS,100232845,PACK IL SALONE # 7.7 RUBIO OSCURO CANELA,NO DISCONTINUADO,2,"18,62",2,28/02/21
8,ECONOFARM S.A.,1501,SANASANA ILLINIZAS,100232847,PACK IL SALONE # 7.1 RUBIO OSCURO HELADO,NO DISCONTINUADO,2,"18,62",5,28/02/21
8,ECONOFARM S.A.,1501,SANASANA ILLINIZAS,100232848,PACK IL SALONE # 8.1 RUBIO MEDIO HELADO,NO DISCONTINUADO,2,"18,62",3,28/02/21
8,ECONOFARM S.A.,1501,SANASANA ILLINIZAS,100232850,PACK IL SALONE # 9.1 RUBIO CLARO HELADO,NO DISCONTINUADO,2,"18,62",4,28/02/21
8,ECONOFARM S.A.,1501,SANASANA ILLINIZAS,100235536,PACK IL SALONE # 7 RUBIO OSCURO,NO DISCONTINUADO,2,"18,62",4,28/02/21
8,ECONOFARM S.A.,1501,SANASANA ILLINIZAS,100240670,PACK IL SALONE MITHYC SHAMPOO 500 ML + ACONDICIONADOR 500ML,NO DISCONTINUADO,2,35,2,28/02/21
8,ECONOFARM S.A.,1501,SANASANA ILLINIZAS,100240737,PACK IL SALONE GLORIOUS SHAMPOO 500 ML + ACONDICIONADOR 500ML,NO DISCONTINUADO,2,35,2,28/02/21
8,ECONOFARM S.A.,1501,SANASANA ILLINIZAS,100240738,PACK IL SALONE MAGNIFICENT SHAMPOO 500 ML + ACONDICIONADOR 500ML,NO DISCONTINUADO,2,35,0,28/02/21
8,ECONOFARM S.A.,1501,SANASANA ILLINIZAS,100251636,TINTE ALTA MODA TONO N°1 NEGRO,NO DISCONTINUADO,2,"8,12",2,28/02/21
8,ECONOFARM S.A.,1501,SANASANA ILLINIZAS,100251637,SHAMPOO ALTA MODA ALFAKERATIN 300ML,NO DISCONTINUADO,2,10024,3,28/02/21
8,ECONOFARM S.A.,1501,SANASANA ILLINIZAS,100251638,TINTE ALTA MODA TONO N°3 CASTAÑO OBSCURO,NO DISCONTINUADO,2,"8,12",4,28/02/21
8,ECONOFARM S.A.,1501,SANASANA ILLINIZAS,100251639,TINTE ALTA MODA TONO N°6.35 RUBIO OSCURO DORADO CAOBA,NO DISCONTINUADO,2,"8,12",4,28/02/21
8,ECONOFARM S.A.,1501,SANASANA ILLINIZAS,100251640,SHAMPOO ALTA MODA HAIR REPAIR 300ML,NO DISCONTINUADO,2,10024,4,28/02/21
8,ECONOFARM S.A.,1501,SANASANA ILLINIZAS,100251641,ACONDICIONADOR ALTA MODA ALFAKERATIN 300ML,NO DISCONTINUADO,2,10024,2,28/02/21
8,ECONOFARM S.A.,1501,SANASANA ILLINIZAS,100251642,ACONDICIONADOR ALTA MODA HAIR REPAIR 300ML,NO DISCONTINUADO,2,10024,2,28/02/21
8,ECONOFARM S.A.,1501,SANASANA ILLINIZAS,100251643,MÁSCARA ALTA MODA ALFAKERATIN 300GR,NO DISCONTINUADO,2,14476,4,28/02/21
8,ECONOFARM S.A.,2094,SANASANA INGAHURCO,100232843,PACK IL SALONE # 1 NEGRO PURO,NO DISCONTINUADO,2,"18,62",2,28/02/21
8,ECONOFARM S.A.,2094,SANASANA INGAHURCO,100232844,PACK IL SALONE # 6 CASTAÑO,NO DISCONTINUADO,2,"18,62",2,28/02/21
8,ECONOFARM S.A.,2094,SANASANA INGAHURCO,100232845,PACK IL SALONE # 7.7 RUBIO OSCURO CANELA,NO DISCONTINUADO,2,"18,62",2,28/02/21
8,ECONOFARM S.A.,2094,SANASANA INGAHURCO,100232847,PACK IL SALONE # 7.1 RUBIO OSCURO HELADO,NO DISCONTINUADO,2,"18,62",2,28/02/21
8,ECONOFARM S.A.,2094,SANASANA INGAHURCO,100232848,PACK IL SALONE # 8.1 RUBIO MEDIO HELADO,NO DISCONTINUADO,2,"18,62",1,28/02/21
8,ECONOFARM S.A.,2094,SANASANA INGAHURCO,100232850,PACK IL SALONE # 9.1 RUBIO CLARO HELADO,NO DISCONTINUADO,2,"18,62",1,28/02/21
8,ECONOFARM S.A.,2094,SANASANA INGAHURCO,100235536,PACK IL SALONE # 7 RUBIO OSCURO,NO DISCONTINUADO,2,"18,62",2,28/02/21
8,ECONOFARM S.A.,2094,SANASANA INGAHURCO,100240670,PACK IL SALONE MITHYC SHAMPOO 500 ML + ACONDICIONADOR 500ML,NO DISCONTINUADO,2,35,0,28/02/21
8,ECONOFARM S.A.,2094,SANASANA INGAHURCO,100240737,PACK IL SALONE GLORIOUS SHAMPOO 500 ML + ACONDICIONADOR 500ML,NO DISCONTINUADO,2,35,0,28/02/21
8,ECONOFARM S.A.,2094,SANASANA INGAHURCO,100240738,PACK IL SALONE MAGNIFICENT SHAMPOO 500 ML + ACONDICIONADOR 500ML,NO DISCONTINUADO,2,35,0,28/02/21
8,ECONOFARM S.A.,2094,SANASANA INGAHURCO,100251636,TINTE ALTA MODA TONO N°1 NEGRO,NO DISCONTINUADO,2,"8,12",4,28/02/21
8,ECONOFARM S.A.,2094,SANASANA INGAHURCO,100251637,SHAMPOO ALTA MODA ALFAKERATIN 300ML,NO DISCONTINUADO,2,10024,4,28/02/21
8,ECONOFARM S.A.,2094,SANASANA INGAHURCO,100251638,TINTE ALTA MODA TONO N°3 CASTAÑO OBSCURO,NO DISCONTINUADO,2,"8,12",4,28/02/21
8,ECONOFARM S.A.,2094,SANASANA INGAHURCO,100251639,TINTE ALTA MODA TONO N°6.35 RUBIO OSCURO DORADO CAOBA,NO DISCONTINUADO,2,"8,12",4,28/02/21
8,ECONOFARM S.A.,2094,SANASANA INGAHURCO,100251640,SHAMPOO ALTA MODA HAIR REPAIR 300ML,NO DISCONTINUADO,2,10024,4,28/02/21
8,ECONOFARM S.A.,2094,SANASANA INGAHURCO,100251641,ACONDICIONADOR ALTA MODA ALFAKERATIN 300ML,NO DISCONTINUADO,2,10024,0,28/02/21
8,ECONOFARM S.A.,2094,SANASANA INGAHURCO,100251642,ACONDICIONADOR ALTA MODA HAIR REPAIR 300ML,NO DISCONTINUADO,2,10024,0,28/02/21
8,ECONOFARM S.A.,2094,SANASANA INGAHURCO,100251643,MÁSCARA ALTA MODA ALFAKERATIN 300GR,NO DISCONTINUADO,2,14476,4,28/02/21
8,ECONOFARM S.A.,71768,SANASANA INGLATERRA,100232843,PACK IL SALONE # 1 NEGRO PURO,NO DISCONTINUADO,2,"18,62",2,28/02/21
8,ECONOFARM S.A.,71768,SANASANA INGLATERRA,100232844,PACK IL SALONE # 6 CASTAÑO,NO DISCONTINUADO,2,"18,62",2,28/02/21
8,ECONOFARM S.A.,71768,SANASANA INGLATERRA,100232845,PACK IL SALONE # 7.7 RUBIO OSCURO CANELA,NO DISCONTINUADO,2,"18,62",2,28/02/21
8,ECONOFARM S.A.,71768,SANASANA INGLATERRA,100232847,PACK IL SALONE # 7.1 RUBIO OSCURO HELADO,NO DISCONTINUADO,2,"18,62",2,28/02/21
8,ECONOFARM S.A.,71768,SANASANA INGLATERRA,100232848,PACK IL SALONE # 8.1 RUBIO MEDIO HELADO,NO DISCONTINUADO,2,"18,62",2,28/02/21
8,ECONOFARM S.A.,71768,SANASANA INGLATERRA,100232850,PACK IL SALONE # 9.1 RUBIO CLARO HELADO,NO DISCONTINUADO,2,"18,62",2,28/02/21
8,ECONOFARM S.A.,71768,SANASANA INGLATERRA,100235536,PACK IL SALONE # 7 RUBIO OSCURO,NO DISCONTINUADO,2,"18,62",2,28/02/21
8,ECONOFARM S.A.,71768,SANASANA INGLATERRA,100240670,PACK IL SALONE MITHYC SHAMPOO 500 ML + ACONDICIONADOR 500ML,NO DISCONTINUADO,2,35,0,28/02/21
8,ECONOFARM S.A.,71768,SANASANA INGLATERRA,100240737,PACK IL SALONE GLORIOUS SHAMPOO 500 ML + ACONDICIONADOR 500ML,NO DISCONTINUADO,2,35,0,28/02/21
8,ECONOFARM S.A.,71768,SANASANA INGLATERRA,100240738,PACK IL SALONE MAGNIFICENT SHAMPOO 500 ML + ACONDICIONADOR 500ML,NO DISCONTINUADO,2,35,0,28/02/21
8,ECONOFARM S.A.,71768,SANASANA INGLATERRA,100251636,TINTE ALTA MODA TONO N°1 NEGRO,NO DISCONTINUADO,2,"8,12",0,28/02/21
8,ECONOFARM S.A.,71768,SANASANA INGLATERRA,100251637,SHAMPOO ALTA MODA ALFAKERATIN 300ML,NO DISCONTINUADO,2,10024,0,28/02/21
8,ECONOFARM S.A.,71768,SANASANA INGLATERRA,100251638,TINTE ALTA MODA TONO N°3 CASTAÑO OBSCURO,NO DISCONTINUADO,2,"8,12",2,28/02/21
8,ECONOFARM S.A.,71768,SANASANA INGLATERRA,100251639,TINTE ALTA MODA TONO N°6.35 RUBIO OSCURO DORADO CAOBA,NO DISCONTINUADO,2,"8,12",2,28/02/21
8,ECONOFARM S.A.,71768,SANASANA INGLATERRA,100251640,SHAMPOO ALTA MODA HAIR REPAIR 300ML,NO DISCONTINUADO,2,10024,2,28/02/21
8,ECONOFARM S.A.,71768,SANASANA INGLATERRA,100251641,ACONDICIONADOR ALTA MODA ALFAKERATIN 300ML,NO DISCONTINUADO,2,10024,0,28/02/21
8,ECONOFARM S.A.,71768,SANASANA INGLATERRA,100251642,ACONDICIONADOR ALTA MODA HAIR REPAIR 300ML,NO DISCONTINUADO,2,10024,0,28/02/21
8,ECONOFARM S.A.,71768,SANASANA INGLATERRA,100251643,MÁSCARA ALTA MODA ALFAKERATIN 300GR,NO DISCONTINUADO,2,14476,2,28/02/21
8,ECONOFARM S.A.,1431,SANASANA INTEROCEANICA,100232843,PACK IL SALONE # 1 NEGRO PURO,NO DISCONTINUADO,2,"18,62",3,28/02/21
8,ECONOFARM S.A.,1431,SANASANA INTEROCEANICA,100232844,PACK IL SALONE # 6 CASTAÑO,NO DISCONTINUADO,2,"18,62",2,28/02/21
8,ECONOFARM S.A.,1431,SANASANA INTEROCEANICA,100232845,PACK IL SALONE # 7.7 RUBIO OSCURO CANELA,NO DISCONTINUADO,2,"18,62",3,28/02/21
8,ECONOFARM S.A.,1431,SANASANA INTEROCEANICA,100232847,PACK IL SALONE # 7.1 RUBIO OSCURO HELADO,NO DISCONTINUADO,2,"18,62",4,28/02/21
8,ECONOFARM S.A.,1431,SANASANA INTEROCEANICA,100232848,PACK IL SALONE # 8.1 RUBIO MEDIO HELADO,NO DISCONTINUADO,2,"18,62",2,28/02/21
8,ECONOFARM S.A.,1431,SANASANA INTEROCEANICA,100232850,PACK IL SALONE # 9.1 RUBIO CLARO HELADO,NO DISCONTINUADO,2,"18,62",4,28/02/21
8,ECONOFARM S.A.,1431,SANASANA INTEROCEANICA,100235536,PACK IL SALONE # 7 RUBIO OSCURO,NO DISCONTINUADO,2,"18,62",4,28/02/21
8,ECONOFARM S.A.,1431,SANASANA INTEROCEANICA,100240670,PACK IL SALONE MITHYC SHAMPOO 500 ML + ACONDICIONADOR 500ML,NO DISCONTINUADO,2,35,0,28/02/21
8,ECONOFARM S.A.,1431,SANASANA INTEROCEANICA,100240737,PACK IL SALONE GLORIOUS SHAMPOO 500 ML + ACONDICIONADOR 500ML,NO DISCONTINUADO,2,35,0,28/02/21
8,ECONOFARM S.A.,1431,SANASANA INTEROCEANICA,100240738,PACK IL SALONE MAGNIFICENT SHAMPOO 500 ML + ACONDICIONADOR 500ML,NO DISCONTINUADO,2,35,0,28/02/21
8,ECONOFARM S.A.,1431,SANASANA INTEROCEANICA,100251636,TINTE ALTA MODA TONO N°1 NEGRO,NO DISCONTINUADO,2,"8,12",2,28/02/21
8,ECONOFARM S.A.,1431,SANASANA INTEROCEANICA,100251637,SHAMPOO ALTA MODA ALFAKERATIN 300ML,NO DISCONTINUADO,2,10024,2,28/02/21
8,ECONOFARM S.A.,1431,SANASANA INTEROCEANICA,100251638,TINTE ALTA MODA TONO N°3 CASTAÑO OBSCURO,NO DISCONTINUADO,2,"8,12",2,28/02/21
8,ECONOFARM S.A.,1431,SANASANA INTEROCEANICA,100251639,TINTE ALTA MODA TONO N°6.35 RUBIO OSCURO DORADO CAOBA,NO DISCONTINUADO,2,"8,12",2,28/02/21
8,ECONOFARM S.A.,1431,SANASANA INTEROCEANICA,100251640,SHAMPOO ALTA MODA HAIR REPAIR 300ML,NO DISCONTINUADO,2,10024,2,28/02/21
8,ECONOFARM S.A.,1431,SANASANA INTEROCEANICA,100251641,ACONDICIONADOR ALTA MODA ALFAKERATIN 300ML,NO DISCONTINUADO,2,10024,2,28/02/21
8,ECONOFARM S.A.,1431,SANASANA INTEROCEANICA,100251642,ACONDICIONADOR ALTA MODA HAIR REPAIR 300ML,NO DISCONTINUADO,2,10024,2,28/02/21
8,ECONOFARM S.A.,1431,SANASANA INTEROCEANICA,100251643,MÁSCARA ALTA MODA ALFAKERATIN 300GR,NO DISCONTINUADO,2,14476,2,28/02/21
8,ECONOFARM S.A.,1508,SANASANA ISAAC BARRERA,100232843,PACK IL SALONE # 1 NEGRO PURO,NO DISCONTINUADO,2,"18,62",2,28/02/21
8,ECONOFARM S.A.,1508,SANASANA ISAAC BARRERA,100232844,PACK IL SALONE # 6 CASTAÑO,NO DISCONTINUADO,2,"18,62",1,28/02/21
8,ECONOFARM S.A.,1508,SANASANA ISAAC BARRERA,100232845,PACK IL SALONE # 7.7 RUBIO OSCURO CANELA,NO DISCONTINUADO,2,"18,62",2,28/02/21
8,ECONOFARM S.A.,1508,SANASANA ISAAC BARRERA,100232847,PACK IL SALONE # 7.1 RUBIO OSCURO HELADO,NO DISCONTINUADO,2,"18,62",3,28/02/21
8,ECONOFARM S.A.,1508,SANASANA ISAAC BARRERA,100232848,PACK IL SALONE # 8.1 RUBIO MEDIO HELADO,NO DISCONTINUADO,2,"18,62",2,28/02/21
8,ECONOFARM S.A.,1508,SANASANA ISAAC BARRERA,100232850,PACK IL SALONE # 9.1 RUBIO CLARO HELADO,NO DISCONTINUADO,2,"18,62",2,28/02/21
8,ECONOFARM S.A.,1508,SANASANA ISAAC BARRERA,100235536,PACK IL SALONE # 7 RUBIO OSCURO,NO DISCONTINUADO,2,"18,62",2,28/02/21
8,ECONOFARM S.A.,1508,SANASANA ISAAC BARRERA,100240670,PACK IL SALONE MITHYC SHAMPOO 500 ML + ACONDICIONADOR 500ML,NO DISCONTINUADO,2,35,2,28/02/21
8,ECONOFARM S.A.,1508,SANASANA ISAAC BARRERA,100240737,PACK IL SALONE GLORIOUS SHAMPOO 500 ML + ACONDICIONADOR 500ML,NO DISCONTINUADO,2,35,2,28/02/21
8,ECONOFARM S.A.,1508,SANASANA ISAAC BARRERA,100240738,PACK IL SALONE MAGNIFICENT SHAMPOO 500 ML + ACONDICIONADOR 500ML,NO DISCONTINUADO,2,35,0,28/02/21
8,ECONOFARM S.A.,1508,SANASANA ISAAC BARRERA,100251636,TINTE ALTA MODA TONO N°1 NEGRO,NO DISCONTINUADO,2,"8,12",2,28/02/21
8,ECONOFARM S.A.,1508,SANASANA ISAAC BARRERA,100251637,SHAMPOO ALTA MODA ALFAKERATIN 300ML,NO DISCONTINUADO,2,10024,2,28/02/21
8,ECONOFARM S.A.,1508,SANASANA ISAAC BARRERA,100251638,TINTE ALTA MODA TONO N°3 CASTAÑO OBSCURO,NO DISCONTINUADO,2,"8,12",2,28/02/21
8,ECONOFARM S.A.,1508,SANASANA ISAAC BARRERA,100251639,TINTE ALTA MODA TONO N°6.35 RUBIO OSCURO DORADO CAOBA,NO DISCONTINUADO,2,"8,12",2,28/02/21
8,ECONOFARM S.A.,1508,SANASANA ISAAC BARRERA,100251640,SHAMPOO ALTA MODA HAIR REPAIR 300ML,NO DISCONTINUADO,2,10024,2,28/02/21
8,ECONOFARM S.A.,1508,SANASANA ISAAC BARRERA,100251641,ACONDICIONADOR ALTA MODA ALFAKERATIN 300ML,NO DISCONTINUADO,2,10024,2,28/02/21
8,ECONOFARM S.A.,1508,SANASANA ISAAC BARRERA,100251642,ACONDICIONADOR ALTA MODA HAIR REPAIR 300ML,NO DISCONTINUADO,2,10024,2,28/02/21
8,ECONOFARM S.A.,1508,SANASANA ISAAC BARRERA,100251643,MÁSCARA ALTA MODA ALFAKERATIN 300GR,NO DISCONTINUADO,2,14476,2,28/02/21
8,ECONOFARM S.A.,2026,SANASANA ISLA SANTAY,100232843,PACK IL SALONE # 1 NEGRO PURO,NO DISCONTINUADO,2,"18,62",2,28/02/21
8,ECONOFARM S.A.,2026,SANASANA ISLA SANTAY,100232844,PACK IL SALONE # 6 CASTAÑO,NO DISCONTINUADO,2,"18,62",2,28/02/21
8,ECONOFARM S.A.,2026,SANASANA ISLA SANTAY,100232845,PACK IL SALONE # 7.7 RUBIO OSCURO CANELA,NO DISCONTINUADO,2,"18,62",2,28/02/21
8,ECONOFARM S.A.,2026,SANASANA ISLA SANTAY,100232847,PACK IL SALONE # 7.1 RUBIO OSCURO HELADO,NO DISCONTINUADO,2,"18,62",2,28/02/21
8,ECONOFARM S.A.,2026,SANASANA ISLA SANTAY,100232848,PACK IL SALONE # 8.1 RUBIO MEDIO HELADO,NO DISCONTINUADO,2,"18,62",2,28/02/21
8,ECONOFARM S.A.,2026,SANASANA ISLA SANTAY,100232850,PACK IL SALONE # 9.1 RUBIO CLARO HELADO,NO DISCONTINUADO,2,"18,62",2,28/02/21
8,ECONOFARM S.A.,2026,SANASANA ISLA SANTAY,100235536,PACK IL SALONE # 7 RUBIO OSCURO,NO DISCONTINUADO,2,"18,62",2,28/02/21
8,ECONOFARM S.A.,2026,SANASANA ISLA SANTAY,100240670,PACK IL SALONE MITHYC SHAMPOO 500 ML + ACONDICIONADOR 500ML,NO DISCONTINUADO,2,35,0,28/02/21
8,ECONOFARM S.A.,2026,SANASANA ISLA SANTAY,100240737,PACK IL SALONE GLORIOUS SHAMPOO 500 ML + ACONDICIONADOR 500ML,NO DISCONTINUADO,2,35,0,28/02/21
8,ECONOFARM S.A.,2026,SANASANA ISLA SANTAY,100240738,PACK IL SALONE MAGNIFICENT SHAMPOO 500 ML + ACONDICIONADOR 500ML,NO DISCONTINUADO,2,35,0,28/02/21
